"date","node","cpu","int","mem"
"2014-02-17 02:40:00","lbpeuid01.sceu.corp",8.5,0.09,90.43
"2014-02-17 02:40:00","lbpeuid02.sceu.corp",8.5,0.01,90.63
"2014-02-17 02:45:00","lbpeuid01.sceu.corp",8.5,0.05,90.43
"2014-02-17 02:45:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 02:50:00","lbpeuid01.sceu.corp",8.5,0.09,90.42
"2014-02-17 02:50:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 02:55:00","lbpeuid01.sceu.corp",8.5,0.09,90.44
"2014-02-17 02:55:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 03:00:00","lbpeuid01.sceu.corp",9,0.08,90.42
"2014-02-17 03:00:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 03:05:00","lbpeuid01.sceu.corp",8.5,0.05,90.41
"2014-02-17 03:05:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 03:10:00","lbpeuid01.sceu.corp",8.5,0.08,90.42
"2014-02-17 03:10:00","lbpeuid02.sceu.corp",9.5,0.01,90.61
"2014-02-17 03:15:00","lbpeuid01.sceu.corp",8.5,0.06,90.42
"2014-02-17 03:15:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 03:20:00","lbpeuid01.sceu.corp",8.5,0.09,90.42
"2014-02-17 03:20:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 03:25:00","lbpeuid01.sceu.corp",8.5,0.07,90.41
"2014-02-17 03:25:00","lbpeuid02.sceu.corp",8.5,0.01,90.63
"2014-02-17 03:30:00","lbpeuid01.sceu.corp",8,0.07,90.44
"2014-02-17 03:30:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 03:35:00","lbpeuid01.sceu.corp",8,0.07,90.42
"2014-02-17 03:35:00","lbpeuid02.sceu.corp",8.5,0.01,90.63
"2014-02-17 03:40:00","lbpeuid01.sceu.corp",8.5,0.1,90.42
"2014-02-17 03:40:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 03:45:00","lbpeuid01.sceu.corp",8,0.05,90.43
"2014-02-17 03:45:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 03:50:00","lbpeuid01.sceu.corp",8.5,0.11,90.43
"2014-02-17 03:50:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 03:55:00","lbpeuid01.sceu.corp",8.5,0.07,90.43
"2014-02-17 03:55:00","lbpeuid02.sceu.corp",8.5,0.01,90.63
"2014-02-17 04:00:00","lbpeuid01.sceu.corp",9,0.03,90.43
"2014-02-17 04:00:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 04:05:00","lbpeuid01.sceu.corp",8.5,0.17,90.41
"2014-02-17 04:05:00","lbpeuid02.sceu.corp",8.5,0.01,90.63
"2014-02-17 04:10:00","lbpeuid01.sceu.corp",8,0.12,90.41
"2014-02-17 04:10:00","lbpeuid02.sceu.corp",10,0.01,90.64
"2014-02-17 04:15:00","lbpeuid01.sceu.corp",8.5,0.05,90.42
"2014-02-17 04:15:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 04:20:00","lbpeuid01.sceu.corp",8,0.09,90.43
"2014-02-17 04:20:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 04:25:00","lbpeuid01.sceu.corp",8.5,0.06,90.42
"2014-02-17 04:25:00","lbpeuid02.sceu.corp",8.5,0.01,90.63
"2014-02-17 04:30:00","lbpeuid01.sceu.corp",8.5,0.08,90.42
"2014-02-17 04:30:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 04:35:00","lbpeuid01.sceu.corp",8.5,0.08,90.42
"2014-02-17 04:35:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 04:40:00","lbpeuid01.sceu.corp",8,0.05,90.43
"2014-02-17 04:40:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 04:45:00","lbpeuid01.sceu.corp",8,0.11,90.43
"2014-02-17 04:45:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 04:50:00","lbpeuid01.sceu.corp",8.5,0.05,90.44
"2014-02-17 04:50:00","lbpeuid02.sceu.corp",8.5,0.01,90.63
"2014-02-17 04:55:00","lbpeuid01.sceu.corp",8,0.09,90.42
"2014-02-17 04:55:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 05:00:00","lbpeuid01.sceu.corp",8.5,0.06,90.42
"2014-02-17 05:00:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 05:05:00","lbpeuid01.sceu.corp",8,0.05,90.42
"2014-02-17 05:05:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 05:10:00","lbpeuid01.sceu.corp",8.5,0.15,90.42
"2014-02-17 05:10:00","lbpeuid02.sceu.corp",9,0.01,90.59
"2014-02-17 05:15:00","lbpeuid01.sceu.corp",8.5,0.08,90.43
"2014-02-17 05:15:00","lbpeuid02.sceu.corp",9,0.01,90.6
"2014-02-17 05:20:00","lbpeuid01.sceu.corp",8,0.03,90.41
"2014-02-17 05:20:00","lbpeuid02.sceu.corp",9,0.01,90.61
"2014-02-17 05:25:00","lbpeuid01.sceu.corp",8,0.13,90.43
"2014-02-17 05:25:00","lbpeuid02.sceu.corp",9,0.01,90.6
"2014-02-17 05:30:00","lbpeuid01.sceu.corp",8.5,0.08,90.42
"2014-02-17 05:30:00","lbpeuid02.sceu.corp",9,0.01,90.6
"2014-02-17 05:35:00","lbpeuid01.sceu.corp",8,0.01,90.43
"2014-02-17 05:35:00","lbpeuid02.sceu.corp",9,0.01,90.6
"2014-02-17 05:40:00","lbpeuid01.sceu.corp",8.5,0.14,90.43
"2014-02-17 05:40:00","lbpeuid02.sceu.corp",9,0.01,90.6
"2014-02-17 05:45:00","lbpeuid01.sceu.corp",8,0.06,90.42
"2014-02-17 05:45:00","lbpeuid02.sceu.corp",9,0.01,90.6
"2014-02-17 05:50:00","lbpeuid01.sceu.corp",8.5,0.04,90.41
"2014-02-17 05:50:00","lbpeuid02.sceu.corp",9,0.01,90.59
"2014-02-17 05:55:00","lbpeuid01.sceu.corp",8.5,0.09,90.43
"2014-02-17 05:55:00","lbpeuid02.sceu.corp",9,0.01,90.61
"2014-02-17 06:00:00","lbpeuid02.sceu.corp",9,0.01,90.6
"2014-02-17 06:05:00","lbpeuid01.sceu.corp",8.5,0.04,90.43
"2014-02-17 06:05:00","lbpeuid02.sceu.corp",9,0.01,90.6
"2014-02-17 06:10:00","lbpeuid01.sceu.corp",8,0.07,90.42
"2014-02-17 06:10:00","lbpeuid02.sceu.corp",9,0.01,90.6
"2014-02-17 06:15:00","lbpeuid01.sceu.corp",8.5,0.07,90.42
"2014-02-17 06:15:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 06:20:00","lbpeuid01.sceu.corp",8.5,0.1,90.43
"2014-02-17 06:20:00","lbpeuid02.sceu.corp",8.5,0.01,90.61
"2014-02-17 06:25:00","lbpeuid01.sceu.corp",8,0.05,90.43
"2014-02-17 06:25:00","lbpeuid02.sceu.corp",9,0.01,90.61
"2014-02-17 06:30:00","lbpeuid01.sceu.corp",8,0.1,90.43
"2014-02-17 06:30:00","lbpeuid02.sceu.corp",8.5,0.01,90.61
"2014-02-17 06:35:00","lbpeuid01.sceu.corp",8.5,0.06,90.43
"2014-02-17 06:35:00","lbpeuid02.sceu.corp",8.5,0.01,90.61
"2014-02-17 06:40:00","lbpeuid01.sceu.corp",8.5,0.11,90.43
"2014-02-17 06:40:00","lbpeuid02.sceu.corp",9,0.01,90.61
"2014-02-17 06:45:00","lbpeuid01.sceu.corp",8.5,0.1,90.43
"2014-02-17 06:45:00","lbpeuid02.sceu.corp",8.5,0.01,90.63
"2014-02-17 06:50:00","lbpeuid01.sceu.corp",8.5,0.05,90.43
"2014-02-17 06:50:00","lbpeuid02.sceu.corp",9,0.01,90.61
"2014-02-17 06:55:00","lbpeuid01.sceu.corp",8.5,0.09,90.44
"2014-02-17 06:55:00","lbpeuid02.sceu.corp",8.5,0.01,90.61
"2014-02-17 07:00:00","lbpeuid01.sceu.corp",8.5,0.06,90.42
"2014-02-17 07:00:00","lbpeuid02.sceu.corp",8.5,0.01,90.62
"2014-02-17 07:05:00","lbpeuid01.sceu.corp",8.5,0.28,90.43
"2014-02-17 07:05:00","lbpeuid02.sceu.corp",8.5,0.01,90.62
"2014-02-17 07:10:00","lbpeuid01.sceu.corp",8.5,0.43,90.44
"2014-02-17 07:10:00","lbpeuid02.sceu.corp",9,0.01,90.6
"2014-02-17 07:15:00","lbpeuid01.sceu.corp",8.5,0.27,90.43
"2014-02-17 07:15:00","lbpeuid02.sceu.corp",9,0.01,90.61
"2014-02-17 07:20:00","lbpeuid01.sceu.corp",8.5,0.05,90.44
"2014-02-17 07:20:00","lbpeuid02.sceu.corp",9,0.01,90.6
"2014-02-17 07:25:00","lbpeuid01.sceu.corp",8,0.05,90.43
"2014-02-17 07:25:00","lbpeuid02.sceu.corp",9,0.01,90.61
"2014-02-17 07:30:00","lbpeuid01.sceu.corp",8.5,0.09,90.43
"2014-02-17 07:30:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 07:35:00","lbpeuid01.sceu.corp",8.5,0.1,90.45
"2014-02-17 07:35:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 07:40:00","lbpeuid01.sceu.corp",8,0.05,90.44
"2014-02-17 07:40:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 07:45:00","lbpeuid01.sceu.corp",8.5,0.05,90.43
"2014-02-17 07:45:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 07:50:00","lbpeuid01.sceu.corp",8,0.14,90.44
"2014-02-17 07:50:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 07:55:00","lbpeuid01.sceu.corp",8.5,0.01,90.44
"2014-02-17 07:55:00","lbpeuid02.sceu.corp",8.5,0.01,90.62
"2014-02-17 08:00:00","lbpeuid01.sceu.corp",8.5,0.15,90.44
"2014-02-17 08:00:00","lbpeuid02.sceu.corp",8.5,0.01,90.62
"2014-02-17 08:05:00","lbpeuid01.sceu.corp",8,0.09,90.44
"2014-02-17 08:05:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 08:10:00","lbpeuid01.sceu.corp",8,0.03,90.44
"2014-02-17 08:10:00","lbpeuid02.sceu.corp",9,0.01,90.61
"2014-02-17 08:15:00","lbpeuid01.sceu.corp",8,0.1,90.44
"2014-02-17 08:15:00","lbpeuid02.sceu.corp",8.5,0.01,90.63
"2014-02-17 08:20:00","lbpeuid01.sceu.corp",8.5,0.1,90.44
"2014-02-17 08:20:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 08:25:00","lbpeuid01.sceu.corp",8,0.09,90.45
"2014-02-17 08:25:00","lbpeuid02.sceu.corp",8.5,0.01,90.61
"2014-02-17 08:30:00","lbpeuid01.sceu.corp",8.5,0.09,90.45
"2014-02-17 08:30:00","lbpeuid02.sceu.corp",8.5,0.01,90.61
"2014-02-17 08:35:00","lbpeuid01.sceu.corp",8.5,0.08,90.44
"2014-02-17 08:35:00","lbpeuid02.sceu.corp",9,0.01,90.61
"2014-02-17 08:40:00","lbpeuid01.sceu.corp",8.5,0.08,90.42
"2014-02-17 08:40:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 08:45:00","lbpeuid01.sceu.corp",8.5,0.11,90.44
"2014-02-17 08:45:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 08:50:00","lbpeuid01.sceu.corp",8.5,0.14,90.45
"2014-02-17 08:50:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 08:55:00","lbpeuid01.sceu.corp",8.5,0.12,90.44
"2014-02-17 08:55:00","lbpeuid02.sceu.corp",8.5,0.01,90.64
"2014-02-17 09:00:00","lbpeuid01.sceu.corp",9,0.11,90.45
"2014-02-17 09:00:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 09:05:00","lbpeuid01.sceu.corp",8.5,0.1,90.45
"2014-02-17 09:05:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 09:10:00","lbpeuid01.sceu.corp",8.5,0.14,90.44
"2014-02-17 09:10:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 09:15:00","lbpeuid01.sceu.corp",8.5,0.21,90.44
"2014-02-17 09:15:00","lbpeuid02.sceu.corp",8.5,0.01,90.62
"2014-02-17 09:20:00","lbpeuid01.sceu.corp",8,0.12,90.45
"2014-02-17 09:20:00","lbpeuid02.sceu.corp",9,0.01,90.61
"2014-02-17 09:25:00","lbpeuid01.sceu.corp",8.5,0.13,90.45
"2014-02-17 09:25:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 09:30:00","lbpeuid01.sceu.corp",8.5,0.23,90.44
"2014-02-17 09:30:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 09:35:00","lbpeuid01.sceu.corp",8,0.13,90.44
"2014-02-17 09:35:00","lbpeuid02.sceu.corp",8.5,0.01,90.62
"2014-02-17 09:40:00","lbpeuid01.sceu.corp",8,0.17,90.44
"2014-02-17 09:40:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 09:45:00","lbpeuid01.sceu.corp",8.5,0.18,90.44
"2014-02-17 09:45:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 09:50:00","lbpeuid01.sceu.corp",8.5,0.16,90.44
"2014-02-17 09:50:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 09:55:00","lbpeuid01.sceu.corp",8.5,0.23,90.44
"2014-02-17 09:55:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 10:00:00","lbpeuid01.sceu.corp",9,0.24,90.42
"2014-02-17 10:00:00","lbpeuid02.sceu.corp",9,0.01,90.61
"2014-02-17 10:05:00","lbpeuid01.sceu.corp",8.5,0.18,90.43
"2014-02-17 10:05:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 10:10:00","lbpeuid01.sceu.corp",8.5,0.26,90.44
"2014-02-17 10:10:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 10:15:00","lbpeuid01.sceu.corp",8.5,0.3,90.46
"2014-02-17 10:15:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 10:20:00","lbpeuid01.sceu.corp",9,0.33,90.44
"2014-02-17 10:20:00","lbpeuid02.sceu.corp",8.5,0.01,90.63
"2014-02-17 10:25:00","lbpeuid01.sceu.corp",8.5,0.45,90.44
"2014-02-17 10:25:00","lbpeuid02.sceu.corp",8.5,0.01,90.63
"2014-02-17 10:30:00","lbpeuid01.sceu.corp",9,0.79,90.45
"2014-02-17 10:30:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 10:35:00","lbpeuid01.sceu.corp",8.5,0.49,90.44
"2014-02-17 10:35:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 10:40:00","lbpeuid01.sceu.corp",8.5,0.6,90.44
"2014-02-17 10:40:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 10:45:00","lbpeuid01.sceu.corp",8.5,0.35,90.46
"2014-02-17 10:45:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 10:50:00","lbpeuid01.sceu.corp",8.5,0.28,90.44
"2014-02-17 10:50:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 10:55:00","lbpeuid01.sceu.corp",9,0.29,90.45
"2014-02-17 10:55:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 11:00:00","lbpeuid01.sceu.corp",9,0.36,90.45
"2014-02-17 11:00:00","lbpeuid02.sceu.corp",8.5,0.01,90.65
"2014-02-17 11:05:00","lbpeuid01.sceu.corp",8.5,0.26,90.45
"2014-02-17 11:05:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 11:10:00","lbpeuid01.sceu.corp",8.5,0.31,90.46
"2014-02-17 11:10:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 11:15:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 11:20:00","lbpeuid01.sceu.corp",8.5,0.26,90.43
"2014-02-17 11:20:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 11:25:00","lbpeuid01.sceu.corp",9,0.32,90.44
"2014-02-17 11:25:00","lbpeuid02.sceu.corp",8.5,0.01,90.62
"2014-02-17 11:30:00","lbpeuid01.sceu.corp",9,0.28,90.44
"2014-02-17 11:30:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 11:35:00","lbpeuid01.sceu.corp",8.5,0.32,90.46
"2014-02-17 11:35:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 11:40:00","lbpeuid01.sceu.corp",8.5,0.26,90.46
"2014-02-17 11:40:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 11:45:00","lbpeuid01.sceu.corp",8.5,0.32,90.46
"2014-02-17 11:45:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 11:50:00","lbpeuid01.sceu.corp",8.5,0.27,90.45
"2014-02-17 11:50:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 11:55:00","lbpeuid01.sceu.corp",8.5,0.41,90.46
"2014-02-17 11:55:00","lbpeuid02.sceu.corp",8.5,0.01,90.63
"2014-02-17 12:00:00","lbpeuid01.sceu.corp",9.5,0.33,90.45
"2014-02-17 12:00:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 12:05:00","lbpeuid01.sceu.corp",9,0.27,90.44
"2014-02-17 12:05:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 12:10:00","lbpeuid01.sceu.corp",8.5,0.33,90.45
"2014-02-17 12:10:00","lbpeuid02.sceu.corp",9.5,0.01,90.63
"2014-02-17 12:15:00","lbpeuid01.sceu.corp",8.5,0.28,90.45
"2014-02-17 12:15:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 12:20:00","lbpeuid01.sceu.corp",9,0.28,90.46
"2014-02-17 12:20:00","lbpeuid02.sceu.corp",9,0.01,90.65
"2014-02-17 12:25:00","lbpeuid01.sceu.corp",8.5,0.33,90.44
"2014-02-17 12:25:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 12:30:00","lbpeuid01.sceu.corp",9,0.27,90.45
"2014-02-17 12:30:00","lbpeuid02.sceu.corp",9,0.01,90.65
"2014-02-17 12:35:00","lbpeuid01.sceu.corp",9,0.28,90.45
"2014-02-17 12:35:00","lbpeuid02.sceu.corp",9,0.01,90.62
"2014-02-17 12:40:00","lbpeuid01.sceu.corp",9,0.28,90.44
"2014-02-17 12:40:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 12:45:00","lbpeuid01.sceu.corp",8.5,0.33,90.46
"2014-02-17 12:45:00","lbpeuid02.sceu.corp",8.5,0.01,90.64
"2014-02-17 12:50:00","lbpeuid01.sceu.corp",9,0.35,90.46
"2014-02-17 12:50:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 12:55:00","lbpeuid01.sceu.corp",9,0.39,90.45
"2014-02-17 12:55:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 13:00:00","lbpeuid01.sceu.corp",9,0.36,90.45
"2014-02-17 13:00:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 13:05:00","lbpeuid01.sceu.corp",8.5,0.3,90.44
"2014-02-17 13:05:00","lbpeuid02.sceu.corp",8.5,0.01,90.64
"2014-02-17 13:10:00","lbpeuid01.sceu.corp",8.5,0.36,90.45
"2014-02-17 13:10:00","lbpeuid02.sceu.corp",9.5,0.01,90.63
"2014-02-17 13:15:00","lbpeuid01.sceu.corp",9,0.35,90.45
"2014-02-17 13:15:00","lbpeuid02.sceu.corp",8.5,0.01,90.63
"2014-02-17 13:20:00","lbpeuid01.sceu.corp",9,0.28,90.46
"2014-02-17 13:20:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 13:25:00","lbpeuid01.sceu.corp",9,0.41,90.46
"2014-02-17 13:25:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 13:30:00","lbpeuid01.sceu.corp",9,0.26,90.46
"2014-02-17 13:30:00","lbpeuid02.sceu.corp",8.5,0.01,90.65
"2014-02-17 13:35:00","lbpeuid01.sceu.corp",9,0.36,90.46
"2014-02-17 13:35:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 13:40:00","lbpeuid01.sceu.corp",8.5,0.35,90.46
"2014-02-17 13:40:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 13:45:00","lbpeuid01.sceu.corp",8.5,0.2,90.46
"2014-02-17 13:45:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 13:50:00","lbpeuid01.sceu.corp",8.5,0.37,90.45
"2014-02-17 13:50:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 13:55:00","lbpeuid01.sceu.corp",8.5,0.34,90.46
"2014-02-17 13:55:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 14:00:00","lbpeuid01.sceu.corp",9,0.3,90.45
"2014-02-17 14:00:00","lbpeuid02.sceu.corp",8.5,0.01,90.64
"2014-02-17 14:05:00","lbpeuid01.sceu.corp",8.5,0.29,90.44
"2014-02-17 14:05:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 14:10:00","lbpeuid01.sceu.corp",8.5,0.29,90.46
"2014-02-17 14:10:00","lbpeuid02.sceu.corp",9,0.01,90.65
"2014-02-17 14:15:00","lbpeuid01.sceu.corp",8.5,0.28,90.45
"2014-02-17 14:15:00","lbpeuid02.sceu.corp",8.5,0.01,90.63
"2014-02-17 14:20:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 14:25:00","lbpeuid01.sceu.corp",9,0.33,90.46
"2014-02-17 14:25:00","lbpeuid02.sceu.corp",8.5,0.01,90.63
"2014-02-17 14:30:00","lbpeuid01.sceu.corp",8.5,0.23,90.46
"2014-02-17 14:30:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 14:35:00","lbpeuid01.sceu.corp",9,0.24,90.47
"2014-02-17 14:35:00","lbpeuid02.sceu.corp",8.5,0.01,90.64
"2014-02-17 14:40:00","lbpeuid01.sceu.corp",8.5,0.24,90.46
"2014-02-17 14:40:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 14:45:00","lbpeuid01.sceu.corp",8.5,0.27,90.45
"2014-02-17 14:45:00","lbpeuid02.sceu.corp",8.5,0.01,90.64
"2014-02-17 14:50:00","lbpeuid01.sceu.corp",8.5,0.24,90.45
"2014-02-17 14:50:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 14:55:00","lbpeuid01.sceu.corp",8.5,0.3,90.44
"2014-02-17 14:55:00","lbpeuid02.sceu.corp",9,0.01,90.65
"2014-02-17 15:00:00","lbpeuid01.sceu.corp",9,0.24,90.46
"2014-02-17 15:00:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 15:05:00","lbpeuid01.sceu.corp",8.5,0.31,90.47
"2014-02-17 15:05:00","lbpeuid02.sceu.corp",9,0.01,90.65
"2014-02-17 15:10:00","lbpeuid01.sceu.corp",9,0.3,90.46
"2014-02-17 15:10:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 15:15:00","lbpeuid01.sceu.corp",8.5,0.25,90.46
"2014-02-17 15:15:00","lbpeuid02.sceu.corp",9,0.01,90.66
"2014-02-17 15:20:00","lbpeuid01.sceu.corp",8.5,0.34,90.45
"2014-02-17 15:20:00","lbpeuid02.sceu.corp",9,0.01,90.65
"2014-02-17 15:25:00","lbpeuid01.sceu.corp",9,0.31,90.46
"2014-02-17 15:25:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 15:30:00","lbpeuid01.sceu.corp",8.5,0.28,90.46
"2014-02-17 15:30:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 15:35:00","lbpeuid01.sceu.corp",9,0.29,90.46
"2014-02-17 15:35:00","lbpeuid02.sceu.corp",9,0.01,90.66
"2014-02-17 15:40:00","lbpeuid01.sceu.corp",9,0.38,90.46
"2014-02-17 15:40:00","lbpeuid02.sceu.corp",9,0.01,90.66
"2014-02-17 15:45:00","lbpeuid01.sceu.corp",9,0.26,90.46
"2014-02-17 15:45:00","lbpeuid02.sceu.corp",8.5,0.01,90.65
"2014-02-17 15:50:00","lbpeuid01.sceu.corp",8.5,0.32,90.46
"2014-02-17 15:50:00","lbpeuid02.sceu.corp",8.5,0.01,90.66
"2014-02-17 15:55:00","lbpeuid01.sceu.corp",8.5,0.38,90.47
"2014-02-17 15:55:00","lbpeuid02.sceu.corp",9,0.01,90.66
"2014-02-17 16:00:00","lbpeuid01.sceu.corp",9.5,0.29,90.45
"2014-02-17 16:00:00","lbpeuid02.sceu.corp",8.5,0.01,90.65
"2014-02-17 16:05:00","lbpeuid01.sceu.corp",9,0.49,90.46
"2014-02-17 16:05:00","lbpeuid02.sceu.corp",9,0.01,90.66
"2014-02-17 16:10:00","lbpeuid01.sceu.corp",9,0.37,90.46
"2014-02-17 16:10:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 16:15:00","lbpeuid01.sceu.corp",9,0.37,90.47
"2014-02-17 16:15:00","lbpeuid02.sceu.corp",8.5,0.01,90.64
"2014-02-17 16:20:00","lbpeuid01.sceu.corp",8.5,0.25,90.47
"2014-02-17 16:20:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 16:25:00","lbpeuid01.sceu.corp",9,0.37,90.44
"2014-02-17 16:25:00","lbpeuid02.sceu.corp",9,0.01,90.65
"2014-02-17 16:30:00","lbpeuid01.sceu.corp",9,0.35,90.47
"2014-02-17 16:30:00","lbpeuid02.sceu.corp",9,0.01,90.63
"2014-02-17 16:35:00","lbpeuid01.sceu.corp",8.5,0.36,90.47
"2014-02-17 16:35:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 16:40:00","lbpeuid01.sceu.corp",8.5,0.35,90.47
"2014-02-17 16:40:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 16:45:00","lbpeuid01.sceu.corp",8.5,0.28,90.46
"2014-02-17 16:45:00","lbpeuid02.sceu.corp",9,0.01,90.65
"2014-02-17 16:50:00","lbpeuid01.sceu.corp",8.5,0.33,90.47
"2014-02-17 16:50:00","lbpeuid02.sceu.corp",8.5,0.01,90.65
"2014-02-17 16:55:00","lbpeuid01.sceu.corp",9,0.32,90.47
"2014-02-17 16:55:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 17:00:00","lbpeuid01.sceu.corp",9,0.26,90.46
"2014-02-17 17:00:00","lbpeuid02.sceu.corp",9,0.01,90.64
"2014-02-17 17:05:00","lbpeuid01.sceu.corp",8.5,0.35,90.46
"2014-02-17 17:05:00","lbpeuid02.sceu.corp",8.5,0.01,90.66
"2014-02-17 17:10:00","lbpeuid01.sceu.corp",9,0.3,90.45
"2014-02-17 17:10:00","lbpeuid02.sceu.corp",9.5,0.01,90.66
"2014-02-17 17:15:00","lbpeuid01.sceu.corp",8.5,0.24,90.47
"2014-02-17 17:15:00","lbpeuid02.sceu.corp",8.5,0.01,90.64
"2014-02-17 17:20:00","lbpeuid01.sceu.corp",9,0.27,90.47
