"cpu.d01","int.d01","mem.d01","cpu.d02","int.d02","mem.d02","cpu.n01","int.n01","mem.n01","cpu.n02","int.n02","mem.n02"
9 0.37 92.63 9 0.37 92.63 9 0.37 92.63 9 0.37 92.63
9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16
10.5 0.58 92.08 10.5 0.58 92.08 10.5 0.58 92.08 10.5 0.58 92.08
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
9.5 0.4 92.63 9.5 0.4 92.63 9.5 0.4 92.63 9.5 0.4 92.63
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
11 0.45 92.08 11 0.45 92.08 11 0.45 92.08 11 0.45 92.08
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
9 0.36 92.63 9 0.36 92.63 9 0.36 92.63 9 0.36 92.63
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10.5 0.37 92.09 10.5 0.37 92.09 10.5 0.37 92.09 10.5 0.37 92.09
12.5 0.01 91.63 12.5 0.01 91.63 12.5 0.01 91.63 12.5 0.01 91.63
9 0.39 92.62 9 0.39 92.62 9 0.39 92.62 9 0.39 92.62
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10 0.4 92.08 10 0.4 92.08 10 0.4 92.08 10 0.4 92.08
11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63
9 0.33 92.64 9 0.33 92.64 9 0.33 92.64 9 0.33 92.64
9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16
10.5 0.4 92.08 10.5 0.4 92.08 10.5 0.4 92.08 10.5 0.4 92.08
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
9 0.36 92.62 9 0.36 92.62 9 0.36 92.62 9 0.36 92.62
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10.5 0.39 92.08 10.5 0.39 92.08 10.5 0.39 92.08 10.5 0.39 92.08
12 0.01 91.61 12 0.01 91.61 12 0.01 91.61 12 0.01 91.61
9 0.38 92.63 9 0.38 92.63 9 0.38 92.63 9 0.38 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.32 92.1 10.5 0.32 92.1 10.5 0.32 92.1 10.5 0.32 92.1
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
9 0.35 92.63 9 0.35 92.63 9 0.35 92.63 9 0.35 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
11 0.28 91.99 11 0.28 91.99 11 0.28 91.99 11 0.28 91.99
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
9 0.3 92.64 9 0.3 92.64 9 0.3 92.64 9 0.3 92.64
9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16
10.5 0.28 92 10.5 0.28 92 10.5 0.28 92 10.5 0.28 92
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
9 0.32 92.63 9 0.32 92.63 9 0.32 92.63 9 0.32 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.19 91.99 10.5 0.19 91.99 10.5 0.19 91.99 10.5 0.19 91.99
11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62
9 0.32 92.63 9 0.32 92.63 9 0.32 92.63 9 0.32 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.18 92.01 10.5 0.18 92.01 10.5 0.18 92.01 10.5 0.18 92.01
11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62
9 0.26 92.63 9 0.26 92.63 9 0.26 92.63 9 0.26 92.63
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10 0.16 91.99 10 0.16 91.99 10 0.16 91.99 10 0.16 91.99
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
9 0.31 92.63 9 0.31 92.63 9 0.31 92.63 9 0.31 92.63
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10.5 0.16 91.99 10.5 0.16 91.99 10.5 0.16 91.99 10.5 0.16 91.99
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
9 0.26 92.63 9 0.26 92.63 9 0.26 92.63 9 0.26 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.17 92 10.5 0.17 92 10.5 0.17 92 10.5 0.17 92
11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62
9 0.27 92.64 9 0.27 92.64 9 0.27 92.64 9 0.27 92.64
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10.5 0.2 92 10.5 0.2 92 10.5 0.2 92 10.5 0.2 92
12.5 0.01 91.62 12.5 0.01 91.62 12.5 0.01 91.62 12.5 0.01 91.62
9 0.24 92.63 9 0.24 92.63 9 0.24 92.63 9 0.24 92.63
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10 0.2 91.99 10 0.2 91.99 10 0.2 91.99 10 0.2 91.99
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
9 0.27 92.62 9 0.27 92.62 9 0.27 92.62 9 0.27 92.62
9.5 0.01 91.13 9.5 0.01 91.13 9.5 0.01 91.13 9.5 0.01 91.13
10.5 0.17 91.99 10.5 0.17 91.99 10.5 0.17 91.99 10.5 0.17 91.99
11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62
9 0.28 92.63 9 0.28 92.63 9 0.28 92.63 9 0.28 92.63
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10.5 0.16 91.99 10.5 0.16 91.99 10.5 0.16 91.99 10.5 0.16 91.99
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
8.5 0.29 92.63 8.5 0.29 92.63 8.5 0.29 92.63 8.5 0.29 92.63
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10.5 0.15 92 10.5 0.15 92 10.5 0.15 92 10.5 0.15 92
11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62
9 0.26 92.65 9 0.26 92.65 9 0.26 92.65 9 0.26 92.65
9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16
11 0.11 91.99 11 0.11 91.99 11 0.11 91.99 11 0.11 91.99
11.5 0.01 91.61 11.5 0.01 91.61 11.5 0.01 91.61 11.5 0.01 91.61
9 0.28 92.63 9 0.28 92.63 9 0.28 92.63 9 0.28 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.17 92.01 10.5 0.17 92.01 10.5 0.17 92.01 10.5 0.17 92.01
12 0.01 91.61 12 0.01 91.61 12 0.01 91.61 12 0.01 91.61
8.5 0.19 92.63 8.5 0.19 92.63 8.5 0.19 92.63 8.5 0.19 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.11 92 10.5 0.11 92 10.5 0.11 92 10.5 0.11 92
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
9 0.23 92.64 9 0.23 92.64 9 0.23 92.64 9 0.23 92.64
9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16
10.5 0.09 91.99 10.5 0.09 91.99 10.5 0.09 91.99 10.5 0.09 91.99
11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63
8.5 0.15 92.65 8.5 0.15 92.65 8.5 0.15 92.65 8.5 0.15 92.65
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10.5 0.08 92.01 10.5 0.08 92.01 10.5 0.08 92.01 10.5 0.08 92.01
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
8.5 0.12 92.64 8.5 0.12 92.64 8.5 0.12 92.64 8.5 0.12 92.64
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10.5 0.1 92 10.5 0.1 92 10.5 0.1 92 10.5 0.1 92
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
8.5 0.15 92.64 8.5 0.15 92.64 8.5 0.15 92.64 8.5 0.15 92.64
9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16
10.5 0.09 91.99 10.5 0.09 91.99 10.5 0.09 91.99 10.5 0.09 91.99
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
8.5 0.13 92.64 8.5 0.13 92.64 8.5 0.13 92.64 8.5 0.13 92.64
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.12 91.98 10.5 0.12 91.98 10.5 0.12 91.98 10.5 0.12 91.98
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
8.5 0.1 92.64 8.5 0.1 92.64 8.5 0.1 92.64 8.5 0.1 92.64
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10.5 0.08 92 10.5 0.08 92 10.5 0.08 92 10.5 0.08 92
11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62
9 0.11 92.64 9 0.11 92.64 9 0.11 92.64 9 0.11 92.64
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.08 91.99 10.5 0.08 91.99 10.5 0.08 91.99 10.5 0.08 91.99
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
9 0.12 92.64 9 0.12 92.64 9 0.12 92.64 9 0.12 92.64
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10.5 0.08 92 10.5 0.08 92 10.5 0.08 92 10.5 0.08 92
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
8.5 0.11 92.63 8.5 0.11 92.63 8.5 0.11 92.63 8.5 0.11 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.06 92 10.5 0.06 92 10.5 0.06 92 10.5 0.06 92
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
9 0.08 92.64 9 0.08 92.64 9 0.08 92.64 9 0.08 92.64
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.05 92 10.5 0.05 92 10.5 0.05 92 10.5 0.05 92
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
8.5 0.07 92.63 8.5 0.07 92.63 8.5 0.07 92.63 8.5 0.07 92.63
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10.5 0.03 92 10.5 0.03 92 10.5 0.03 92 10.5 0.03 92
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
8.5 0.08 92.63 8.5 0.08 92.63 8.5 0.08 92.63 8.5 0.08 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10 0.02 92 10 0.02 92 10 0.02 92 10 0.02 92
11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63
8.5 0.12 92.65 8.5 0.12 92.65 8.5 0.12 92.65 8.5 0.12 92.65
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10.5 0.02 92.01 10.5 0.02 92.01 10.5 0.02 92.01 10.5 0.02 92.01
11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62
8.5 0.07 92.65 8.5 0.07 92.65 8.5 0.07 92.65 8.5 0.07 92.65
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10 0.03 92 10 0.03 92 10 0.03 92 10 0.03 92
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
8.5 0.05 92.64 8.5 0.05 92.64 8.5 0.05 92.64 8.5 0.05 92.64
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.02 91.99 10.5 0.02 91.99 10.5 0.02 91.99 10.5 0.02 91.99
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
8.5 0.07 92.63 8.5 0.07 92.63 8.5 0.07 92.63 8.5 0.07 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.02 91.99 10.5 0.02 91.99 10.5 0.02 91.99 10.5 0.02 91.99
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
8.5 0.05 92.63 8.5 0.05 92.63 8.5 0.05 92.63 8.5 0.05 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10 0.02 92 10 0.02 92 10 0.02 92 10 0.02 92
12.5 0.01 91.62 12.5 0.01 91.62 12.5 0.01 91.62 12.5 0.01 91.62
8.5 0.07 92.63 8.5 0.07 92.63 8.5 0.07 92.63 8.5 0.07 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10 0.02 92.01 10 0.02 92.01 10 0.02 92.01 10 0.02 92.01
12 0.01 91.64 12 0.01 91.64 12 0.01 91.64 12 0.01 91.64
8.5 0.06 92.65 8.5 0.06 92.65 8.5 0.06 92.65 8.5 0.06 92.65
9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16
10.5 0.04 92 10.5 0.04 92 10.5 0.04 92 10.5 0.04 92
11.5 0.01 91.64 11.5 0.01 91.64 11.5 0.01 91.64 11.5 0.01 91.64
8.5 0.06 92.64 8.5 0.06 92.64 8.5 0.06 92.64 8.5 0.06 92.64
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.03 92.01 10.5 0.03 92.01 10.5 0.03 92.01 10.5 0.03 92.01
11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63
8.5 0.05 92.64 8.5 0.05 92.64 8.5 0.05 92.64 8.5 0.05 92.64
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.02 92 10.5 0.02 92 10.5 0.02 92 10.5 0.02 92
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
8.5 0.05 92.63 8.5 0.05 92.63 8.5 0.05 92.63 8.5 0.05 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.02 92.01 10.5 0.02 92.01 10.5 0.02 92.01 10.5 0.02 92.01
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
8.5 0.06 92.63 8.5 0.06 92.63 8.5 0.06 92.63 8.5 0.06 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10 0.01 92.01 10 0.01 92.01 10 0.01 92.01 10 0.01 92.01
12 0.01 91.64 12 0.01 91.64 12 0.01 91.64 12 0.01 91.64
8.5 0.03 92.63 8.5 0.03 92.63 8.5 0.03 92.63 8.5 0.03 92.63
10 0.01 91.15 10 0.01 91.15 10 0.01 91.15 10 0.01 91.15
10.5 0.06 92.01 10.5 0.06 92.01 10.5 0.06 92.01 10.5 0.06 92.01
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
8.5 0.04 92.63 8.5 0.04 92.63 8.5 0.04 92.63 8.5 0.04 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.02 92.01 10.5 0.02 92.01 10.5 0.02 92.01 10.5 0.02 92.01
11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63
8.5 0.05 92.64 8.5 0.05 92.64 8.5 0.05 92.64 8.5 0.05 92.64
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10 0.02 92 10 0.02 92 10 0.02 92 10 0.02 92
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
8.5 0.07 92.63 8.5 0.07 92.63 8.5 0.07 92.63 8.5 0.07 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.02 92 10.5 0.02 92 10.5 0.02 92 10.5 0.02 92
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
9 0.08 92.64 9 0.08 92.64 9 0.08 92.64 9 0.08 92.64
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.02 92 10.5 0.02 92 10.5 0.02 92 10.5 0.02 92
12 0.01 91.64 12 0.01 91.64 12 0.01 91.64 12 0.01 91.64
8 0.07 92.63 8 0.07 92.63 8 0.07 92.63 8 0.07 92.63
9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16
10 0.02 92 10 0.02 92 10 0.02 92 10 0.02 92
8.5 0.05 92.65 8.5 0.05 92.65 8.5 0.05 92.65 8.5 0.05 92.65
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.03 92 10.5 0.03 92 10.5 0.03 92 10.5 0.03 92
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
9 0.06 92.63 9 0.06 92.63 9 0.06 92.63 9 0.06 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.01 91.99 10.5 0.01 91.99 10.5 0.01 91.99 10.5 0.01 91.99
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
8.5 0.04 92.65 8.5 0.04 92.65 8.5 0.04 92.65 8.5 0.04 92.65
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10 0.02 92 10 0.02 92 10 0.02 92 10 0.02 92
11.5 0.01 91.64 11.5 0.01 91.64 11.5 0.01 91.64 11.5 0.01 91.64
8.5 0.05 92.63 8.5 0.05 92.63 8.5 0.05 92.63 8.5 0.05 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.02 92 10.5 0.02 92 10.5 0.02 92 10.5 0.02 92
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
9 0.05 92.64 9 0.05 92.64 9 0.05 92.64 9 0.05 92.64
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
11 0.02 92.01 11 0.02 92.01 11 0.02 92.01 11 0.02 92.01
12 0.01 91.64 12 0.01 91.64 12 0.01 91.64 12 0.01 91.64
8.5 0.04 92.63 8.5 0.04 92.63 8.5 0.04 92.63 8.5 0.04 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.02 92 10.5 0.02 92 10.5 0.02 92 10.5 0.02 92
12 0.01 91.64 12 0.01 91.64 12 0.01 91.64 12 0.01 91.64
8.5 0.05 92.64 8.5 0.05 92.64 8.5 0.05 92.64 8.5 0.05 92.64
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.03 92.01 10.5 0.03 92.01 10.5 0.03 92.01 10.5 0.03 92.01
11.5 0.01 91.64 11.5 0.01 91.64 11.5 0.01 91.64 11.5 0.01 91.64
8.5 0.05 92.66 8.5 0.05 92.66 8.5 0.05 92.66 8.5 0.05 92.66
9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16
10.5 0.01 92.01 10.5 0.01 92.01 10.5 0.01 92.01 10.5 0.01 92.01
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
8.5 0.03 92.65 8.5 0.03 92.65 8.5 0.03 92.65 8.5 0.03 92.65
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10.5 0.02 92.02 10.5 0.02 92.02 10.5 0.02 92.02 10.5 0.02 92.02
11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63
8.5 0.05 92.64 8.5 0.05 92.64 8.5 0.05 92.64 8.5 0.05 92.64
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.02 92.01 10.5 0.02 92.01 10.5 0.02 92.01 10.5 0.02 92.01
11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62 11.5 0.01 91.62
8.5 0.05 92.64 8.5 0.05 92.64 8.5 0.05 92.64 8.5 0.05 92.64
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10.5 0.01 92.01 10.5 0.01 92.01 10.5 0.01 92.01 10.5 0.01 92.01
11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63
8.5 0.05 92.64 8.5 0.05 92.64 8.5 0.05 92.64 8.5 0.05 92.64
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10 0.02 92.02 10 0.02 92.02 10 0.02 92.02 10 0.02 92.02
12.5 0.01 91.63 12.5 0.01 91.63 12.5 0.01 91.63 12.5 0.01 91.63
8.5 0.05 92.63 8.5 0.05 92.63 8.5 0.05 92.63 8.5 0.05 92.63
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10 0.02 92.02 10 0.02 92.02 10 0.02 92.02 10 0.02 92.02
12 0.01 91.62 12 0.01 91.62 12 0.01 91.62 12 0.01 91.62
8.5 0.05 92.65 8.5 0.05 92.65 8.5 0.05 92.65 8.5 0.05 92.65
9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14 9.5 0.01 91.14
10.5 0.02 92 10.5 0.02 92 10.5 0.02 92 10.5 0.02 92
11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63
8.5 0.04 92.63 8.5 0.04 92.63 8.5 0.04 92.63 8.5 0.04 92.63
9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16
10.5 0.02 92.01 10.5 0.02 92.01 10.5 0.02 92.01 10.5 0.02 92.01
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
8.5 0.04 92.64 8.5 0.04 92.64 8.5 0.04 92.64 8.5 0.04 92.64
9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16
10.5 0.02 92.01 10.5 0.02 92.01 10.5 0.02 92.01 10.5 0.02 92.01
12 0.01 91.64 12 0.01 91.64 12 0.01 91.64 12 0.01 91.64
8.5 0.04 92.65 8.5 0.04 92.65 8.5 0.04 92.65 8.5 0.04 92.65
9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16
10.5 0.01 92 10.5 0.01 92 10.5 0.01 92 10.5 0.01 92
11.5 0.01 91.64 11.5 0.01 91.64 11.5 0.01 91.64 11.5 0.01 91.64
10 0.38 92.66 10 0.38 92.66 10 0.38 92.66 10 0.38 92.66
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.02 92 10.5 0.02 92 10.5 0.02 92 10.5 0.02 92
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
8.5 0.08 92.66 8.5 0.08 92.66 8.5 0.08 92.66 8.5 0.08 92.66
10 0.01 91.15 10 0.01 91.15 10 0.01 91.15 10 0.01 91.15
10.5 0.06 92.02 10.5 0.06 92.02 10.5 0.06 92.02 10.5 0.06 92.02
11.5 0.01 91.64 11.5 0.01 91.64 11.5 0.01 91.64 11.5 0.01 91.64
8.5 0.03 92.65 8.5 0.03 92.65 8.5 0.03 92.65 8.5 0.03 92.65
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10 0.02 92.01 10 0.02 92.01 10 0.02 92.01 10 0.02 92.01
12 0.01 91.63 12 0.01 91.63 12 0.01 91.63 12 0.01 91.63
8.5 0.04 92.64 8.5 0.04 92.64 8.5 0.04 92.64 8.5 0.04 92.64
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10 0.02 92.02 10 0.02 92.02 10 0.02 92.02 10 0.02 92.02
11.5 0.01 91.64 11.5 0.01 91.64 11.5 0.01 91.64 11.5 0.01 91.64
8.5 0.03 92.64 8.5 0.03 92.64 8.5 0.03 92.64 8.5 0.03 92.64
9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16
10 0.02 92.01 10 0.02 92.01 10 0.02 92.01 10 0.02 92.01
11.5 0.01 91.64 11.5 0.01 91.64 11.5 0.01 91.64 11.5 0.01 91.64
8.5 0.04 92.64 8.5 0.04 92.64 8.5 0.04 92.64 8.5 0.04 92.64
9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16
10.5 0.01 92.02 10.5 0.01 92.02 10.5 0.01 92.02 10.5 0.01 92.02
11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63 11.5 0.01 91.63
8.5 0.05 92.65 8.5 0.05 92.65 8.5 0.05 92.65 8.5 0.05 92.65
9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15 9.5 0.01 91.15
10.5 0.03 92.02 10.5 0.03 92.02 10.5 0.03 92.02 10.5 0.03 92.02
12.5 0.01 91.63 12.5 0.01 91.63 12.5 0.01 91.63 12.5 0.01 91.63
8.5 0.04 92.63 8.5 0.04 92.63 8.5 0.04 92.63 8.5 0.04 92.63
9.5 0.01 91.17 9.5 0.01 91.17 9.5 0.01 91.17 9.5 0.01 91.17
10.5 0.02 92.02 10.5 0.02 92.02 10.5 0.02 92.02 10.5 0.02 92.02
12 0.01 91.65 12 0.01 91.65 12 0.01 91.65 12 0.01 91.65
8.5 0.05 92.65 8.5 0.05 92.65 8.5 0.05 92.65 8.5 0.05 92.65
9.5 0.01 91.17 9.5 0.01 91.17 9.5 0.01 91.17 9.5 0.01 91.17
10 0.03 92.01 10 0.03 92.01 10 0.03 92.01 10 0.03 92.01
12 0.01 91.64 12 0.01 91.64 12 0.01 91.64 12 0.01 91.64
8.5 0.03 92.64 8.5 0.03 92.64 8.5 0.03 92.64 8.5 0.03 92.64
9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16 9.5 0.01 91.16
10.5 0.01 92.01 10.5 0.01 92.01 10.5 0.01 92.01 10.5 0.01 92.01
